sample_name,label,false_negative_appearances,false_positive_appearances,total_test_appearances,average_balanced_accuracy,average_f1_score,average_roc_auc_score,average_mcc_score,average_entropy,average_confidence,balanced_accuracy_variance,appearance_rate
pool9_S10_high,1,91,0,106,0.4746855345911949,0.280942361176464,0.46868448637316557,-0.05274709000471344,0.5641925257234862,0.697734617854695,0.0076708290350848,0.8584905660377359
pool5_S22_low,0,0,0,107,0.48333333333333334,0.305913024852543,0.48714953271028044,-0.03405363242030776,0.34879103082303625,0.8657619516437599,0.007290356394129978,0.0
pool6_S23_low,0,0,93,106,0.48511530398322855,0.30884439996394153,0.4901467505241091,-0.032663662215750365,0.5916984496835072,0.6834043473430649,0.005039122380841458,0.8773584905660378
pool1_S23_high,1,94,0,97,0.4990836197021764,0.32369362159783627,0.4811569301260022,-0.001368667291298143,0.2719995899218953,0.883798153995021,0.006009310964744812,0.9690721649484536
pool2_S13_low,0,0,28,110,0.48131313131313125,0.2928692833745817,0.4877020202020202,-0.03846939803380886,0.5935589015273159,0.6791041956116023,0.005811942050474158,0.2545454545454545
pool5_S6_low,0,0,34,106,0.4966981132075471,0.32184651004169484,0.5031446540880502,-0.006279917075429816,0.544919891568944,0.6930475233875586,0.008035730924095704,0.32075471698113206
pool8_S19_high,1,46,0,99,0.4878787878787877,0.3216432306423207,0.4999719416386082,-0.018864870950858363,0.6506714806127429,0.6148836900213887,0.006607686845782084,0.46464646464646464
pool7_S19_low,0,0,0,106,0.49077568134171895,0.3184912204372972,0.490356394129979,-0.0189479330033128,0.490315560699813,0.7845785667911424,0.006857664193093962,0.0
pool5_S12_low,0,0,5,97,0.4799541809851088,0.2880170494556508,0.4886884306987399,-0.04001993713870176,0.5888450533877374,0.6921356411682115,0.006627158372576472,0.05154639175257732
pool6_S3_high,1,83,0,100,0.48372222222222233,0.30158586595448883,0.47636111111111107,-0.03148838739884021,0.6288971537464846,0.6423592604303222,0.007912616909839132,0.83
pool8_S20_low,0,0,35,97,0.49616265750286376,0.31997840858328364,0.49495990836197,-0.009139349205043373,0.6527304235626932,0.6098046437963425,0.007257819460353824,0.36082474226804123
pool2_S16_high,1,95,0,96,0.48344907407407406,0.31059595513359883,0.4814525462962964,-0.03180859138517854,0.4232596843215363,0.8285589057497154,0.0069915394195364956,0.9895833333333334
pool2_S5_low,0,0,89,90,0.4800617283950617,0.31329950144297053,0.4752777777777776,-0.041934915818463446,0.4681863682335025,0.7735344062803888,0.00762234321295911,0.9888888888888889
pool9_S7_low,0,0,25,81,0.4808641975308641,0.2889760283450175,0.48545953360768157,-0.03601934482216276,0.5882904999706856,0.6596616508149897,0.006464506172839504,0.30864197530864196
pool9_S2_high,1,50,0,112,0.4865079365079364,0.3196112333493347,0.487797619047619,-0.02496928087401291,0.6599990266122019,0.6034988927668723,0.006306147417258526,0.44642857142857145
pool3_S15_low,0,0,88,100,0.4757222222222221,0.30711979573972426,0.4633888888888889,-0.051664907998392545,0.5535210356583297,0.7174851905039924,0.006612205387205385,0.88
pool4_S16_low,0,0,0,93,0.4989247311827957,0.32118874018795407,0.5055256869772997,0.0011644266917007835,0.37263193579370496,0.8601972772418113,0.006831896178553496,0.0
pool7_S13_high,1,84,0,92,0.4796497584541061,0.2933908919867369,0.48037439613526567,-0.04433931448247649,0.6140451108177322,0.6547577561599003,0.00838100473064241,0.9130434782608695
pool2_S24_low,0,0,19,89,0.49069912609238436,0.31717008024740684,0.4971910112359549,-0.020506462928882124,0.6374068965613198,0.6292812761750324,0.006960420371000894,0.21348314606741572
pool4_S23_low,0,0,4,116,0.4861590038314175,0.30546197912187895,0.49410919540229875,-0.028655299730624383,0.5806829785215001,0.7058586823750256,0.006454909119514316,0.034482758620689655
pool8_S2_low,0,0,11,123,0.48789521228545624,0.301645903250519,0.49243450767841007,-0.02443129254475586,0.5853391098079161,0.683882711303108,0.006104043979116173,0.08943089430894309
pool8_S21_low,0,0,5,93,0.48948626045400245,0.30358146856542423,0.48416965352449215,-0.024569400829287373,0.5949847086062603,0.6837222820873629,0.00733793771174946,0.053763440860215055
pool6_S8_low,0,0,51,107,0.4748182762201453,0.29754728638328254,0.48307372793354114,-0.051044475074401435,0.650795650437838,0.6066890729167762,0.006737897599003811,0.4766355140186916
pool5_S21_high,1,90,0,97,0.4693012600229094,0.2828075845953956,0.47136311569301254,-0.06404435180319211,0.5282251530841294,0.7341621930171676,0.007171484557294981,0.9278350515463918
pool9_S12_high,1,81,0,109,0.48481141692150853,0.3108283660174462,0.4909785932721712,-0.02964187382380377,0.646698640135263,0.6203741944947591,0.00752380098413058,0.7431192660550459
pool7_S4_low,0,0,85,97,0.47886597938144326,0.3044016950478948,0.4720790378006873,-0.046358631071064395,0.6176027400039324,0.6559554824572144,0.007122967576683212,0.8762886597938144
pool6_S14_high,1,106,0,107,0.46656282450674985,0.27948637557655237,0.45565939771547237,-0.06662031633412081,0.49013499264146926,0.7848025728856498,0.006342872879344989,0.9906542056074766
pool4_S6_high,1,94,0,95,0.4676608187134502,0.2869982859971593,0.46429824561403493,-0.06207593004936093,0.4655746567747162,0.802718663775218,0.006461767104917535,0.9894736842105263
pool3_S9_high,1,22,0,100,0.4967777777777777,0.3397667509594145,0.5098333333333334,-0.005878605660354464,0.6178466959931456,0.658018607422201,0.006210362888140665,0.22
pool7_S18_low,0,0,31,87,0.47477650063856963,0.2888417069935443,0.4778735632183907,-0.04786666236494276,0.6525063126862601,0.6045874866265857,0.0068897535154329205,0.3563218390804598
pool1_S18_high,1,101,0,102,0.4870370370370371,0.297628099101696,0.47380174291938976,-0.024675999738075233,0.5005779090463988,0.7782246603167643,0.0072920995803284015,0.9901960784313726
pool3_S7_low,0,0,76,101,0.4808580858085806,0.3147109172361026,0.48107810781078114,-0.03897438143124649,0.6251896341036138,0.6546520272301675,0.006115725461435032,0.7524752475247525
pool9_S21_low,0,0,11,111,0.48283283283283257,0.2845716923441604,0.4862362362362364,-0.034688267466772865,0.6133687946414528,0.6635974693408541,0.006206817929040151,0.0990990990990991
pool1_S19_low,0,0,37,87,0.4844189016602812,0.30847758586589613,0.48173690932311597,-0.030503263586570805,0.664301791965974,0.5935580795225006,0.006393797789592142,0.42528735632183906
pool5_S7_high,1,41,0,84,0.4935185185185184,0.31035039448953056,0.4958002645502645,-0.016921890487572797,0.6649693961952454,0.5860243369438094,0.006798924091427436,0.4880952380952381
pool8_S1_low,0,0,0,99,0.48664421997755325,0.28554441517383605,0.5093153759820427,-0.03296974477602706,0.3307013709335685,0.8775310509010413,0.008425875026404126,0.0
pool7_S23_low,0,0,102,104,0.4810363247863249,0.32372761245456716,0.47307692307692295,-0.03948027980607654,0.4623165923562358,0.8021380344147659,0.007148873652716694,0.9807692307692307
pool5_S13_high,1,55,0,105,0.4946560846560844,0.3196745390058913,0.5012169312169313,-0.011523078023018926,0.6593362880456896,0.5957205318089629,0.0059448740559851655,0.5238095238095238
pool6_S5_high,1,58,0,95,0.5044444444444444,0.3314048381923209,0.5103801169590644,0.012744779184200252,0.6584978842358178,0.5998832189466595,0.005831757289204098,0.6105263157894737
pool5_S1_low,0,0,12,105,0.4982010582010582,0.3144638610155404,0.4906084656084655,-0.0055101006598846135,0.6257828554577829,0.6510879019591211,0.005943432596210372,0.11428571428571428
pool1_S21_low,0,0,38,102,0.48333333333333317,0.3023460548657642,0.48602941176470577,-0.034365379683942106,0.5856333311833661,0.673689820239697,0.007733162205109399,0.37254901960784315
pool3_S6_low,0,0,77,88,0.4823232323232324,0.3065868060277253,0.474526515151515,-0.037524423557816704,0.5472155953257286,0.7155571098309316,0.00740850394107099,0.875
pool2_S8_low,0,0,37,89,0.4878277153558052,0.3169495348326182,0.48648564294631697,-0.025355348173448946,0.6524685041179752,0.6155586235824132,0.0073056091501784385,0.4157303370786517
pool2_S2_low,0,0,53,96,0.4869791666666666,0.30636565290077544,0.4842303240740739,-0.026861146733865002,0.6608870620782857,0.5984693158008204,0.007326074155295645,0.5520833333333334
pool9_S23_low,0,0,10,110,0.48767676767676754,0.30062686341379147,0.49093434343434333,-0.022207537801738474,0.6161484203985247,0.6604656587012687,0.007106343763836117,0.09090909090909091
pool5_S3_high,1,33,0,104,0.4840277777777777,0.3056197299150523,0.48509615384615373,-0.031721163809980905,0.6576415047106784,0.6036867279937956,0.005481054476806904,0.3173076923076923
pool5_S4_high,1,70,0,97,0.4785223367697593,0.2891081207316481,0.4875143184421534,-0.04722034197943374,0.6368352904610791,0.6211347373021877,0.008522137902507316,0.7216494845360825
pool4_S24_low,0,0,69,104,0.46949786324786313,0.2907520925920749,0.4630876068376069,-0.06275058265535619,0.6481507344968522,0.617038993880296,0.007195849929466433,0.6634615384615384
pool9_S5_high,1,41,0,107,0.4903946002076845,0.3115631096037823,0.5019989615784007,-0.018893572690646867,0.6540090868150219,0.6116604575153176,0.008044240678696683,0.38317757009345793
pool4_S9_low,0,0,11,110,0.5025757575757573,0.3249286375153307,0.5107828282828283,0.009002431802495806,0.5945876625800393,0.6818528646716047,0.007261115229769664,0.1
