sample_name,label,false_negative_appearances,false_positive_appearances,total_test_appearances,average_balanced_accuracy,average_f1_score,average_roc_auc_score,average_mcc_score,average_entropy,average_confidence,balanced_accuracy_variance,appearance_rate
3_nd_A_B_H,0,0,7,112,0.6782372039724983,0.626181661092213,0.7360103132161955,0.35554326866140445,0.5989802054825984,0.6815981956466757,0.006918940762130445,0.0
8_A_B_H,0,0,0,93,0.6995284917486057,0.6530064016090362,0.7508193893393134,0.39760928642574045,0.49228943292000554,0.7902988470492216,0.006612986716572353,0.0
17_A_B_OC,1,101,0,103,0.6638803800425728,0.6104403160019398,0.7288821971860239,0.32638128377571785,0.5023032961113758,0.7622236588961319,0.00634870872576231,0.0
19_nd_A_B_H,0,0,92,101,0.6574628051040396,0.6050753384527505,0.7203367395563085,0.3147273733698559,0.6482382778787421,0.6244177549693499,0.006133990247090136,0.0
11_nd_A_B_H,0,0,4,106,0.6766219352234889,0.6221315527005516,0.740111996771264,0.3515133076829942,0.5908134245829011,0.6987048139619738,0.007762498510746151,0.0
2_nd_A_B_OC,1,26,0,94,0.6766412561155989,0.628778245312933,0.7292069632495167,0.3543028507110144,0.6657877908708415,0.5959553382364254,0.0063192389004821025,0.0
9_A_B_OC,1,92,0,96,0.6663045900178252,0.6116808145606306,0.74426247771836,0.33088696520209987,0.4965394621314321,0.7547251229878872,0.0048463405620416695,0.0
20_A_B_OC,1,0,0,94,0.6959836158834906,0.6534725555926815,0.7566276026851745,0.3903135485100429,0.45311279890319367,0.8214311780991659,0.005604476989486239,0.0
15_nd_A_B_H,0,0,93,93,0.6719567592432867,0.6227515280062564,0.7306365361393826,0.34035451327782446,0.5866625900713288,0.7111043828204227,0.0076873955588340455,0.0
23_A_B_H,0,0,0,105,0.6871148459383752,0.634223183421789,0.7551566080977846,0.3731661318570033,0.03696485703559161,0.9922116714614667,0.0053016711714415415,0.0
12_nh_A_B_H,0,0,28,106,0.6723337705579658,0.6191903180608831,0.7302996670366263,0.34509063198840667,0.631154347692216,0.6398637836883446,0.007598721054358582,0.0
9_A_B_H,0,0,48,94,0.6697860962566842,0.6238719107790789,0.7233758106724315,0.3410104576373968,0.6748905422735073,0.572744650706447,0.006242510647679651,0.0
33_A_B_H,0,0,0,126,0.6797173414820474,0.626409712911406,0.7445675239792889,0.3593572125208046,0.01992498668921314,0.9962533585608985,0.006561423791684882,0.0
10_nd_A_B_H,0,0,83,89,0.6759899056660458,0.6292013525803438,0.7352941176470591,0.3518511212806672,0.6103927087884843,0.6784936491113922,0.0056115549418044326,0.0
6_nd_A_B_H,0,0,35,92,0.6747268077191352,0.6211331196932752,0.7380551034643107,0.3481763552311641,0.655510098771201,0.6086339343999162,0.006675682729131312,0.0
20_nd_A_B_H,0,0,102,108,0.6688700732818381,0.6212642115204494,0.7193998811645874,0.336402385133157,0.6171014952203483,0.6723453950601126,0.008155977141441036,0.0
35_A_B_H,0,0,0,109,0.6824559682088015,0.6294169523663272,0.7468969239071773,0.362545932483187,0.07739762495912245,0.9811741750241277,0.00794207396955939,0.0
7_A_B_OC,1,6,0,96,0.6950757575757577,0.6510336872655602,0.7489137700534756,0.38915567598672984,0.6252161379961864,0.6643734247874136,0.005992663677553002,0.0
5_nd_A_B_OC,1,3,0,99,0.6814670771890022,0.6349347380830856,0.7369146005509641,0.36280386342147836,0.6199873267792936,0.6714783176813247,0.007056635945284259,0.0
48_A_B_H,0,0,0,105,0.6849503437738732,0.631437460891937,0.7545709192768013,0.3691794326982828,0.0051931516365377565,0.9991578773097046,0.00621573299302145,0.0
3_A_B_H,0,0,75,95,0.6786659161272164,0.6334390133148553,0.7316915282859554,0.3554084262931278,0.6269235080431806,0.6516865729984845,0.005282030793743825,0.0
5_A_B_H,0,0,0,114,0.6968758795384185,0.6458364475076391,0.7585608406041842,0.39241572163478405,0.360354142988993,0.8560161661589307,0.007864900714576621,0.0
6_A_B_H,0,0,98,103,0.6578059290794867,0.6093994792318371,0.7168371320284513,0.3145058260245438,0.6106472754830964,0.6757678377664617,0.007847283866343842,0.0
38_A_B_OC,1,43,0,92,0.667897000697512,0.6134594017774153,0.727708672401767,0.3355825488784688,0.6772739073521075,0.5746534228429045,0.0070370865440753435,0.0
14_A_B_OC,1,6,0,106,0.6875441428715566,0.6406333748608748,0.7484865301180506,0.37511843667890077,0.638771505974951,0.6442423859396542,0.006585484378578208,0.0
36_A_B_H,0,0,0,104,0.6781160016454133,0.6270922279731829,0.7385849444672975,0.354937035261889,0.032487107759537184,0.9933325465867339,0.0056601183367553706,0.0
25_nd_A_B_H,0,0,97,103,0.6649187477285704,0.6200095931906574,0.7232750116816364,0.33081690127798735,0.6258004101100041,0.6623102218549678,0.006170060652072368,0.0
19_A_B_H,0,0,0,104,0.698555121349239,0.6488074101983509,0.7595639654463184,0.39585017859883453,0.00496799146724099,0.9992115826745251,0.005513898328298503,0.0
32_A_B_OC,1,0,0,113,0.6930575931096492,0.6499873918909572,0.7494439449150536,0.3844682632375616,0.5501918191352967,0.7457886480935009,0.004421538578561854,0.0
16_A_B_OC,1,46,0,91,0.6667450196861959,0.6087824735248123,0.7303284950343775,0.33255198548059667,0.6564243157942545,0.6044852342018071,0.008072311107856878,0.0
