sample_name,label,false_negative_appearances,false_positive_appearances,total_test_appearances,average_balanced_accuracy,average_f1_score,average_roc_auc_score,average_mcc_score,average_entropy,average_confidence,balanced_accuracy_variance,appearance_rate
P6-S11_TRB_new_embedded_high,1,52,0,79,0.4639240506329115,0.2652601742492794,0.4804113924050632,-0.07479367517729572,0.6472152602825066,0.6178634967482568,0.006470301850048684,0.0
P6-S23_TRB_new_embedded_low,0,0,78,108,0.4495370370370369,0.25414203168770066,0.4480555555555557,-0.10484106084157686,0.5828548993987088,0.6893613174962555,0.005607260297680858,0.7222222222222222
P7-S5_TRB_new_embedded_high,1,102,0,102,0.43725490196078426,0.24114358847833103,0.42811274509803937,-0.1274127969034086,0.37798494913115327,0.8547783405507016,0.00869734032226752,0.0
P8-S9_TRB_new_embedded_low,0,0,42,103,0.4555825242718445,0.2506766867909044,0.45483009708737854,-0.09429037049102054,0.6472953052010252,0.6194841756571797,0.006163382828859699,0.4077669902912621
P1-S16_TRB_new_embedded_high,1,62,0,97,0.44768041237113404,0.2533479392308775,0.45868556701030927,-0.10856657222802286,0.6625111362422821,0.5897733204035517,0.005938573883161512,0.0
P5-S13_TRB_new_embedded_high,1,93,0,95,0.4568421052631579,0.23741872887113788,0.4458157894736843,-0.09363482805357655,0.45818153416794855,0.7943913682332038,0.006840985442329227,0.0
P8-S15_TRB_new_embedded_low,0,0,56,124,0.4421370967741935,0.23367061185354981,0.44463709677419366,-0.12184494405201496,0.6424274437151689,0.6228023613516324,0.006263891620771047,0.45161290322580644
P2-S23_TRB_new_embedded_high,1,105,0,105,0.449047619047619,0.23384641384565039,0.4503809523809523,-0.1092777289996033,0.4484723092539332,0.7915129547991392,0.005840430402930404,0.0
P8-S2_TRB_new_embedded_low,0,0,69,106,0.4547169811320754,0.25548463369548824,0.46216981132075496,-0.09345247949304819,0.6506582815681027,0.6202716374871942,0.00675134770889488,0.6509433962264151
P8-S20_TRB_new_embedded_low,0,0,22,94,0.4406914893617021,0.23350917752624195,0.4396010638297872,-0.12163149723113802,0.6230043527413004,0.6534818380097001,0.006464839281628916,0.23404255319148937
P5-S10_TRB_new_embedded_high,1,96,0,97,0.44922680412371147,0.23619333085771435,0.4402319587628866,-0.1100902269394089,0.5152726672585871,0.7527617736712294,0.005500698024054983,0.0
P9-S19_TRB_new_embedded_high,1,98,0,102,0.4539215686274508,0.24116171862785965,0.4524264705882354,-0.09829109145094375,0.48490738946975415,0.7768618352116843,0.005058726460881383,0.0
P5-S24_TRB_new_embedded_low,0,0,50,86,0.4508720930232558,0.2563468060588629,0.4440988372093024,-0.10099743081309294,0.6423240708066174,0.6266777371365047,0.005403642270861833,0.5813953488372093
P8-S11_TRB_new_embedded_low,0,0,0,100,0.46099999999999974,0.25501470847096075,0.47457499999999997,-0.0813800887599784,0.32351397140147786,0.8779568723351319,0.0060141414141414145,0.0
P3-S4_TRB_new_embedded_low,0,0,74,111,0.4425675675675675,0.2332240259208893,0.4403153153153154,-0.12011057987061097,0.624962204101938,0.651949609690042,0.0066772113022113035,0.6666666666666666
P7-S24_TRB_new_embedded_low,0,0,0,93,0.44704301075268815,0.2346828030161434,0.4596505376344087,-0.11204825956450497,0.3168580554269386,0.8836321565501956,0.004386541608228145,0.0
P8-S14_TRB_new_embedded_low,0,0,11,98,0.45204081632653054,0.23832661978872607,0.4463520408163267,-0.10463586148216497,0.5476533617655488,0.6978412033543647,0.005201977698295815,0.11224489795918367
P7-S17_TRB_new_embedded_low,0,0,89,108,0.45879629629629587,0.2649374793255523,0.46229166666666677,-0.08815737308677021,0.626110018620448,0.6477940234743175,0.0056345188646590525,0.8240740740740741
P5-S16_TRB_new_embedded_low,0,0,31,101,0.43712871287128713,0.22643876055201603,0.43235148514851496,-0.1295412247539562,0.6518058019750593,0.6118321505135437,0.006357673267326735,0.3069306930693069
P9-S10_TRB_new_embedded_high,1,21,0,98,0.46479591836734674,0.27664265759492385,0.4732653061224489,-0.07203392465211904,0.5235944821116248,0.728334980044741,0.007433463075952031,0.0
P8-S22_TRB_new_embedded_low,0,0,3,95,0.4481578947368419,0.24625043724294224,0.46484210526315783,-0.10936042374929075,0.5049943536104207,0.7529743058824085,0.006120240761478164,0.031578947368421054
P8-S5_TRB_new_embedded_low,0,0,90,109,0.44288990825688057,0.24323385486687754,0.4476146788990828,-0.11816189920902946,0.48976835615922537,0.7531498666510628,0.006436247026843359,0.8256880733944955
P8-S21_TRB_new_embedded_low,0,0,35,107,0.45000000000000007,0.2536675462220081,0.4496028037383176,-0.1048945205566427,0.6210704628855567,0.6492860990711432,0.006709905660377359,0.32710280373831774
P4-S5_TRB_new_embedded_low,0,0,12,114,0.4469298245614034,0.24443916440181657,0.4475438596491229,-0.11167002419159636,0.6201051102210533,0.6534808697270379,0.006882083527402577,0.10526315789473684
P1-S23_TRB_new_embedded_high,1,89,0,105,0.45333333333333325,0.24354266390987958,0.45195238095238105,-0.09798688543112226,0.590748820947813,0.6739901915764178,0.005649839743589744,0.0
P1-S18_TRB_new_embedded_high,1,75,0,86,0.443313953488372,0.2269579732898686,0.4536337209302326,-0.11813157232108237,0.6044151973554776,0.6737336124466672,0.006359182626538989,0.0
P2-S13_TRB_new_embedded_low,0,0,2,123,0.45691056910569094,0.24925271873695057,0.46150406504065067,-0.09218514217910596,0.40233678743834544,0.8301310902534378,0.007656770625083302,0.016260162601626018
P4-S24_TRB_new_embedded_low,0,0,67,92,0.44891304347826094,0.2439848584189091,0.45146739130434776,-0.10614359075511141,0.6278266289196506,0.6431463679827513,0.007498805542283804,0.7282608695652174
P6-S10_TRB_new_embedded_high,1,82,0,95,0.43342105263157893,0.23458007621075802,0.4326052631578948,-0.13695609349789536,0.5668795443704613,0.7087727372973024,0.005526735722284434,0.0
P9-S7_TRB_new_embedded_low,0,0,85,109,0.44059633027522943,0.24493675313954344,0.4444724770642203,-0.1219095117526888,0.6367653582033486,0.6309511112635842,0.0060739466530750925,0.7798165137614679
P9-S5_TRB_new_embedded_high,1,82,0,95,0.4557894736842105,0.25341876016839976,0.4662894736842106,-0.09390256713583478,0.6093097667240126,0.6571743730483137,0.006388997760358343,0.0
P1-S2_TRB_new_embedded_high,1,54,0,104,0.4569711538461539,0.2682355135960201,0.46168269230769227,-0.08843741792317801,0.6367158407034968,0.6281703128251007,0.007772533140403287,0.0
P3-S15_TRB_new_embedded_low,0,0,56,115,0.44543478260869557,0.23920100561317978,0.4534782608695651,-0.1138455515596814,0.6209887087934628,0.6483584964978713,0.006651125095347064,0.48695652173913045
P8-S7_TRB_new_embedded_high,1,77,0,107,0.4521028037383177,0.2480359100908531,0.45341121495327125,-0.10189519840347976,0.5681281937811097,0.6828456073426746,0.006275017633574327,0.0
P1-S11_TRB_new_embedded_low,0,0,34,106,0.452122641509434,0.23790546443856278,0.44938679245283025,-0.10306595006995746,0.6126474384113357,0.6464740933246502,0.005858546720575022,0.32075471698113206
P7-S20_TRB_new_embedded_high,1,91,0,92,0.4375,0.2255620830959372,0.44095108695652174,-0.1322386380012628,0.3841920032753564,0.8175980404631652,0.006050824175824176,0.0
P1-S22_TRB_new_embedded_high,1,28,0,88,0.4667613636363636,0.2744249883182682,0.465625,-0.07022178566615911,0.6283278318799329,0.6414548781138405,0.005268988375130615,0.0
P4-S19_TRB_new_embedded_high,1,92,0,101,0.446039603960396,0.243134871325758,0.4456930693069307,-0.11240985160259652,0.5799304163905699,0.6934930226764984,0.005684158415841585,0.0
P7-S1_TRB_new_embedded_high,1,85,0,87,0.44109195402298856,0.22941887234614786,0.4261781609195401,-0.12422432844157734,0.3304853798228299,0.8445516488946402,0.00575547981823042,0.0
P5-S18_TRB_new_embedded_high,1,99,0,105,0.43619047619047624,0.2214931945167571,0.42583333333333334,-0.13399793746358624,0.5186050040206609,0.7416150371581859,0.006658424908424909,0.0
P2-S5_TRB_new_embedded_low,0,0,36,103,0.4504854368932041,0.23311152759233403,0.4455582524271844,-0.10674837624049781,0.6325672145665017,0.6246417203573883,0.006813487530934703,0.34951456310679613
P4-S13_TRB_new_embedded_low,0,0,13,98,0.45102040816326533,0.2395710835479967,0.46051020408163285,-0.10339963949779847,0.5681870534616535,0.6980581229227798,0.00492162844519251,0.1326530612244898
P2-S15_TRB_new_embedded_high,1,89,0,91,0.43461538461538457,0.23506292387072167,0.43565934065934053,-0.1325689490598198,0.5166625678014614,0.7565394414713512,0.006177350427350427,0.0
P6-S4_TRB_new_embedded_low,0,0,0,105,0.4549999999999998,0.2401157339193411,0.46092857142857135,-0.0949336968180362,0.3289394690976106,0.8646469146573652,0.006723557692307693,0.0
P9-S21_TRB_new_embedded_low,0,0,50,117,0.4356837606837605,0.21989098188873138,0.4351709401709401,-0.13518923515432174,0.6624664034352716,0.5967372415937683,0.005466769820218097,0.42735042735042733
P5-S12_TRB_new_embedded_low,0,0,74,110,0.4490909090909088,0.2463665863042015,0.45038636363636353,-0.1085770776775846,0.6301804201331939,0.6349047834102889,0.00572164303586322,0.6727272727272727
P8-S23_TRB_new_embedded_low,0,0,64,106,0.44858490566037734,0.24050103613824383,0.45841981132075493,-0.10829482508711255,0.6386901944860149,0.6303270354358786,0.008533692722371967,0.6037735849056604
P5-S6_TRB_new_embedded_low,0,0,11,105,0.4495238095238095,0.24027901415269437,0.4445476190476192,-0.10437735687764138,0.5778434493556297,0.6834552247063285,0.007283424908424909,0.10476190476190476
P8-S3_TRB_new_embedded_high,1,72,0,105,0.4557142857142857,0.25407308965526976,0.4544285714285715,-0.09586117247482938,0.6372390282543322,0.6241262192405782,0.007166552197802199,0.0
P1-S21_TRB_new_embedded_low,0,0,11,106,0.45896226415094327,0.2499111099080501,0.46191037735849066,-0.08661280983220661,0.5097698655124959,0.7416549508966087,0.005823674752920035,0.10377358490566038
P3-S12_TRB_new_embedded_high,1,85,0,95,0.43921052631578955,0.21948672375117168,0.4507894736842106,-0.131538858695494,0.572052000985135,0.7004593756827477,0.007149636058230686,0.0
P8-S24_TRB_new_embedded_low,0,0,33,106,0.436320754716981,0.21725581752815012,0.43108490566037716,-0.1362270591650936,0.6006657316705653,0.657810382187083,0.005930143755615454,0.3113207547169811
P7-S14_TRB_new_embedded_low,0,0,0,106,0.45188679245283025,0.23254844454790718,0.4607075471698113,-0.10497438582417772,0.3243317752866112,0.8768989587238488,0.005067834681042229,0.0
P2-S18_TRB_new_embedded_low,0,0,28,121,0.4435950413223141,0.24225265912496197,0.44229338842975224,-0.11871839623829433,0.5823336202224237,0.6751611400201647,0.005401342975206612,0.23140495867768596
P3-S18_TRB_new_embedded_low,0,0,83,117,0.46089743589743576,0.2683052969738183,0.4527991452991455,-0.08098486434720119,0.6414593915716167,0.6266189842143884,0.007299403183023873,0.7094017094017094
P6-S5_TRB_new_embedded_high,1,58,0,97,0.4618556701030927,0.26065254195645193,0.4627319587628868,-0.08254711280321442,0.6189344106860734,0.6405465118671289,0.007436103951890034,0.0
P5-S1_TRB_new_embedded_low,0,0,4,86,0.45029069767441854,0.24184939780533032,0.4414534883720931,-0.10387763577953593,0.5602739679590821,0.7159566104640958,0.005639620383036935,0.046511627906976744
P9-S2_TRB_new_embedded_high,1,48,0,96,0.4565104166666665,0.2651198163090019,0.45976562499999996,-0.0897492263810048,0.6648834480574567,0.5908199408654232,0.008161115679824563,0.0
P2-S16_TRB_new_embedded_high,1,96,0,98,0.44897959183673486,0.23769025087659867,0.4439285714285716,-0.10848121833739971,0.5192409323978868,0.7404330514449151,0.0054113191668419955,0.0
P3-S23_TRB_new_embedded_low,0,0,15,106,0.45990566037735836,0.2501067038448206,0.45823113207547195,-0.08502915094170096,0.5807023369320842,0.6837939641867788,0.007127133872416891,0.14150943396226415
P4-S9_TRB_new_embedded_low,0,0,3,109,0.45000000000000007,0.23850170498494483,0.44116972477064215,-0.10461091517711694,0.578438179414984,0.703678547730976,0.006331018518518518,0.027522935779816515
P7-S11_TRB_new_embedded_high,1,77,0,102,0.4416666666666666,0.23020632845316027,0.4546568627450979,-0.12467768052406278,0.6189887088317337,0.6495294460301982,0.005090759075907592,0.0
P8-S19_TRB_new_embedded_high,1,36,0,103,0.4645631067961164,0.26729726896547257,0.47303398058252444,-0.07362312183465905,0.6269122979283785,0.6258174841234722,0.006722111174566914,0.0
P6-S18_TRB_new_embedded_low,0,0,85,98,0.4466836734693876,0.2464724476930154,0.4476020408163266,-0.11164626704172007,0.5940846163631198,0.6839954044453115,0.0052659504523458875,0.8673469387755102
P9-S12_TRB_new_embedded_high,1,59,0,87,0.44655172413793115,0.221703609688255,0.45770114942528733,-0.11540456243864049,0.6464925146732743,0.6106256311532291,0.004682738572574179,0.0
P3-S21_TRB_new_embedded_low,0,0,16,84,0.44672619047619044,0.225599356233342,0.45139880952380956,-0.11541956723029417,0.5828326806718155,0.6886828518732137,0.005659333763625932,0.19047619047619047
P9-S13_TRB_new_embedded_low,0,0,7,119,0.46365546218487397,0.2530707481424801,0.47018907563025225,-0.07966569283539432,0.5538216896690524,0.7185470517813949,0.006702837914826947,0.058823529411764705
P7-S7_TRB_new_embedded_low,0,0,47,87,0.4488505747126437,0.25299084364863367,0.4532183908045978,-0.10653815171912065,0.6431897822569979,0.615548152161528,0.005550989040363538,0.5402298850574713
P5-S4_TRB_new_embedded_high,1,82,0,99,0.4482323232323233,0.24586386865372015,0.4484595959595961,-0.10652001732381487,0.6192640916098293,0.6525555650873419,0.006138425066996496,0.0
P8-S4_TRB_new_embedded_low,0,0,63,105,0.45333333333333303,0.246536822902308,0.4533095238095238,-0.09867832667179491,0.6087963750317215,0.6474555385729625,0.0066474358974358974,0.6
P9-S11_TRB_new_embedded_low,0,0,1,92,0.4584239130434784,0.24185588446371248,0.4723097826086957,-0.09248806734607705,0.40884444137502546,0.8277726609098809,0.006377433707596749,0.010869565217391304
P5-S15_TRB_new_embedded_high,1,79,0,106,0.4469339622641506,0.23591800588366185,0.45775943396226415,-0.11113260700009067,0.6423649425232587,0.6243641341319219,0.005675033692722372,0.0
P3-S20_TRB_new_embedded_low,0,0,64,104,0.4451923076923078,0.25614854283882915,0.44862980769230776,-0.11205382736801354,0.6391497334891673,0.6229834929679369,0.0062994772218073185,0.6153846153846154
P3-S24_TRB_new_embedded_low,0,0,51,98,0.4528061224489795,0.25430995681828716,0.4568877551020409,-0.09817912869884418,0.6487846381080531,0.6142123768924265,0.006519106353881758,0.5204081632653061
P7-S18_TRB_new_embedded_low,0,0,0,110,0.46318181818181803,0.25906803938814216,0.464659090909091,-0.07834492035855896,0.4428832211189355,0.8098387621661158,0.005065471226021685,0.0
P7-S3_TRB_new_embedded_low,0,0,93,100,0.42774999999999996,0.21523831423763387,0.4415000000000003,-0.15126141288057598,0.5153807909636278,0.7432229977609107,0.005528977272727272,0.93
P1-S5_TRB_new_embedded_low,0,0,68,108,0.44976851851851857,0.24813080474953828,0.44717592592592603,-0.10661883272957524,0.6586722278675635,0.6030628169298052,0.005332889840775354,0.6296296296296297
P4-S8_TRB_new_embedded_low,0,0,0,91,0.4629120879120878,0.25824064443112293,0.47780219780219785,-0.08110149859339848,0.37590989475731934,0.8422702982221385,0.006588369963369963,0.0
P3-S19_TRB_new_embedded_low,0,0,10,97,0.4572164948453607,0.23862922433357583,0.46592783505154656,-0.09506331231025253,0.5581715689018008,0.7082697381557669,0.007069775558419243,0.10309278350515463
P6-S14_TRB_new_embedded_high,1,72,0,109,0.44518348623853227,0.2421208082284002,0.44715596330275265,-0.11447768256272463,0.6442071121544732,0.622990354790224,0.007991632687733605,0.0
P5-S22_TRB_new_embedded_low,0,0,10,95,0.4568421052631579,0.24627193721998317,0.4508684210526316,-0.09258483829609501,0.5824435153259403,0.6929161691278019,0.007585666293393057,0.10526315789473684
P9-S23_TRB_new_embedded_low,0,0,1,99,0.4608585858585857,0.25369407067338023,0.47002525252525257,-0.0812615978280933,0.4729254499894521,0.7936506494736316,0.006902571634714491,0.010101010101010102
P5-S5_TRB_new_embedded_high,1,28,0,109,0.4626146788990825,0.2745725364934836,0.4637844036697249,-0.07706952965780028,0.6050329685248939,0.6675907318858344,0.007055831634386679,0.0
P7-S8_TRB_new_embedded_low,0,0,15,97,0.45335051546391747,0.24661061107903792,0.4502061855670104,-0.0998133258556648,0.6188316610991031,0.6566699590961668,0.007039438359106529,0.15463917525773196
P6-S24_TRB_new_embedded_low,0,0,76,124,0.44657258064516125,0.24122865911383556,0.4516330645161289,-0.1122088433048375,0.6504639769005081,0.6078811814094298,0.006131449973773931,0.6129032258064516
P2-S7_TRB_new_embedded_low,0,0,43,106,0.4495283018867924,0.23561405917166214,0.45606132075471695,-0.10847265565965418,0.6538096897195541,0.6078430318460694,0.006833108715184189,0.4056603773584906
P5-S11_TRB_new_embedded_high,1,78,0,100,0.46650000000000014,0.26220684418237666,0.4726000000000001,-0.07184763390541488,0.6085886648304166,0.6573147994220121,0.005760353535353535,0.0
P3-S17_TRB_new_embedded_low,0,0,26,82,0.45701219512195124,0.2562715465224062,0.4594817073170734,-0.0921158267347792,0.6114265741420897,0.6495902403031185,0.005976456639566396,0.3170731707317073
P1-S3_TRB_new_embedded_low,0,0,41,109,0.460091743119266,0.2637758597014906,0.4625917431192663,-0.08135272003046588,0.6429696127174062,0.6232031061285266,0.006216658171933399,0.3761467889908257
P2-S20_TRB_new_embedded_low,0,0,101,108,0.4555555555555555,0.2645503383272165,0.4593750000000001,-0.09354549366408707,0.57827125310441,0.7059819970874623,0.006674454828660437,0.9351851851851852
P7-S19_TRB_new_embedded_low,0,0,1,104,0.4492788461538459,0.24001851879613248,0.4506730769230772,-0.1088087638518948,0.5616210982600973,0.7215752516602806,0.007990979742345033,0.009615384615384616
P8-S12_TRB_new_embedded_low,0,0,6,105,0.4590476190476191,0.24323240336151172,0.4671904761904761,-0.08829766014960114,0.5047310201046438,0.75667763338875,0.0075255265567765565,0.05714285714285714
P3-S5_TRB_new_embedded_low,0,0,5,114,0.45614035087719285,0.25117830324382207,0.46124999999999966,-0.09255416768429636,0.5109467479581096,0.7537568906229716,0.005470811985716503,0.043859649122807015
P9-S4_TRB_new_embedded_high,1,78,0,95,0.4586842105263156,0.24994954275408784,0.4554736842105264,-0.08852593342505717,0.49180388577504175,0.7479482932099353,0.00667245240761478,0.0
P7-S6_TRB_new_embedded_high,1,49,0,89,0.4485955056179774,0.24679731598542037,0.4548595505617978,-0.10672080953647323,0.6457501363594271,0.6174628164083953,0.005615902706843718,0.0
P4-S10_TRB_new_embedded_low,0,0,43,90,0.44833333333333314,0.2523473710243548,0.43649999999999994,-0.10662181665882053,0.6480150999568898,0.6136666366404258,0.00605056179775281,0.4777777777777778
P4-S17_TRB_new_embedded_high,1,56,0,86,0.4648255813953488,0.2689521031047552,0.46549418604651177,-0.07430514241459263,0.5948346344391138,0.6619785099286558,0.006505557455540356,0.0
P3-S13_TRB_new_embedded_high,1,87,0,101,0.44777227722772256,0.24179934925340607,0.45777227722772285,-0.10921465553659963,0.5941438034209447,0.6783144248019585,0.004838737623762378,0.0
P6-S8_TRB_new_embedded_low,0,0,27,102,0.44877450980392164,0.24570382404461996,0.45615196078431375,-0.10791010060982771,0.5636039981703979,0.7124458200938429,0.006774473403222673,0.2647058823529412
P7-S4_TRB_new_embedded_low,0,0,56,111,0.45202702702702713,0.25140648489623363,0.4571171171171172,-0.10021799877939869,0.6260149016547865,0.6511264451798454,0.006615171990171992,0.5045045045045045
P4-S6_TRB_new_embedded_high,1,72,0,84,0.443154761904762,0.21354302459952604,0.4639583333333335,-0.12215612782870505,0.5857496585570279,0.6790136726120881,0.006210108290304074,0.0
P6-S19_TRB_new_embedded_low,0,0,27,93,0.4647849462365591,0.2619191700410319,0.47072580645161277,-0.07243819302236212,0.5978937957023207,0.6675960196934149,0.007774953249181864,0.2903225806451613
P3-S14_TRB_new_embedded_low,0,0,1,95,0.45815789473684215,0.23705772063650482,0.45465789473684237,-0.09186113499999166,0.4167945515083757,0.8226890881512007,0.0055244960806271,0.010526315789473684
